Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
1104,0.9860449,0.005157725,6.2086605e-05,0.00019102001,0.0016193703,0.00022472697,0.0038080055,0.0023530195,3.2009255e-05,0.00050724694
1105,0.056841526,0.91631037,0.005152931,0.013934486,0.0020261605,0.003242415,0.0013908132,0.00012201163,0.00091574155,6.3497595e-05
1106,0.17870256,0.093577795,0.02942052,0.21145311,0.13768452,0.16121435,0.078367874,0.022794006,0.051600616,0.035184655
1107,0.1015646,0.12791915,0.07645057,0.45290673,0.027844599,0.098883465,0.025167532,0.010460772,0.0661834,0.012619103
1108,0.5487039,0.044621415,0.004686293,0.058135863,0.14356975,0.13168435,0.03339986,0.027902544,0.0033003557,0.003995707
1109,0.19115752,0.3167777,0.048940934,0.28104883,0.01790505,0.10000859,0.024439622,0.0023512447,0.013602979,0.0037674557
1110,0.9937122,0.0029020864,0.00013628702,2.2189552e-05,0.0018773214,0.00013836671,0.000889918,0.00017637608,6.219547e-05,8.317786e-05
1111,0.20940457,0.053973027,0.012351306,0.14717032,0.20870997,0.06437971,0.06781255,0.09866788,0.0034310424,0.13409968
1112,0.7914014,0.15245625,0.0025082713,0.0056630117,0.0139708165,0.007078569,0.016334282,0.008722082,0.0012426209,0.00062278105
1113,0.08471634,0.03179085,0.24548669,0.013084581,0.011185601,0.6020872,0.0054895054,9.6645104e-05,0.005950159,0.000112357
1114,0.42637858,0.035283122,0.014048362,0.067507826,0.14140841,0.11306051,0.045785796,0.11267231,0.021970186,0.02188486
1115,0.64478415,0.010706496,0.005248676,0.002902172,0.05488589,0.002847968,0.036666367,0.2050728,0.001797512,0.03508786
1116,0.22929649,0.06104972,0.023301985,0.13516733,0.050195422,0.4060086,0.05417224,0.0025487235,0.030899512,0.007359922
1117,0.044713896,0.14367682,0.72472894,0.0008043114,0.006851509,0.018325109,0.008843736,0.00027945597,0.05006317,0.0017129425
1118,0.038497113,0.007603202,0.36177036,0.01863016,0.07212398,0.09451175,0.019288272,0.008333151,0.3724698,0.00677221
1119,0.7237938,0.027987063,0.007904573,0.014330979,0.04263623,0.016968058,0.03350004,0.10407434,0.0032187668,0.025586175
1120,0.2564419,0.2307926,0.076791726,0.20728698,0.05162108,0.04432968,0.046342794,0.022240683,0.019574497,0.044578075
1121,0.2649279,0.58541363,0.048752204,0.05155825,0.0041224477,0.034988943,0.005179147,0.00020902339,0.003058086,0.0017904517
1122,0.9327257,0.0028617529,0.008926308,0.0005799127,0.027287435,0.008811352,0.0020008055,0.0159057,0.00049816765,0.00040267568
1123,0.30805346,0.65516895,0.0015301441,0.005508104,0.014013841,0.008104449,0.0058341105,0.0005889585,0.00097569847,0.00022225884
1124,0.15826046,0.056282587,0.03025605,0.37807408,0.094106354,0.16277406,0.05653053,0.018331373,0.023750987,0.021633564
1125,0.5228009,0.08315236,0.0141766,0.046236873,0.08630152,0.07131024,0.037743583,0.067982905,0.05112587,0.019169176
1126,0.78192925,0.20436855,0.0004000086,0.0012406701,0.0032488962,0.0019754313,0.003370758,0.003030341,0.00028137735,0.00015469873
1127,0.6356124,0.19042572,0.00716966,0.023639677,0.029088408,0.0054289917,0.043011993,0.059109665,0.003806115,0.002707478
1128,0.20411551,0.744516,0.005327752,0.0044052172,0.0077474727,0.0018842136,0.012037516,0.018584069,0.0003677749,0.0010144529
1129,0.1452146,0.014012515,0.046532486,0.047595367,0.31947425,0.16843708,0.026502829,0.13745588,0.07028592,0.024488937
1130,0.37575924,0.0516298,0.019458149,0.13521302,0.07862772,0.07443616,0.06772297,0.15471663,0.008683162,0.03375318
1131,0.198392,0.4013359,0.023342289,0.22745527,0.028642423,0.054386348,0.03687549,0.0043778773,0.012829093,0.012363253
1132,0.21557632,0.17103714,0.45980504,0.014347488,0.028137295,0.054750763,0.01820876,0.006604234,0.020741679,0.010791303
1133,0.25830668,0.106961764,0.038938254,0.11013792,0.086334445,0.13927686,0.08381158,0.08260431,0.045881175,0.04774706
1134,0.9024225,0.042991288,0.0017884579,0.003031533,0.022931764,0.004531615,0.013545222,0.0048015774,0.00024007588,0.0037158846
1135,0.6038974,0.013736535,0.0049216896,0.014717544,0.05185887,0.016859915,0.09103312,0.17421839,0.010602772,0.01815382
1136,0.6230607,0.0027943675,0.0005271933,0.00528879,0.020187628,0.0036456876,0.033203404,0.308017,0.00031696778,0.0029581187
1137,0.20903496,0.09721719,0.15513809,0.1287604,0.034396634,0.22180086,0.040535953,0.03985622,0.057443634,0.015815971
1138,0.76469934,0.0074632424,0.015754104,0.0013924197,0.07429853,0.06909995,0.0155711565,0.013602247,0.028365945,0.009753012
1139,0.28437272,0.15152694,0.18620391,0.06342002,0.035083484,0.22495927,0.037507612,0.0013285513,0.009753308,0.0058441507
1140,0.95847535,0.0027269886,6.984703e-05,0.00022101925,0.00831566,0.00022735527,0.015540596,0.009838904,0.000116360825,0.0044680447
1141,0.8430394,0.01308277,0.008324981,0.001979508,0.029785007,0.0017636778,0.027854852,0.0658966,0.0012332428,0.0070399693
1142,0.17557266,0.27251095,0.011378582,0.41666687,0.016504453,0.07302201,0.02402284,0.0014276026,0.0058611296,0.0030328454
1143,0.8695132,0.09356469,0.0025776215,0.005675172,0.007659225,0.0012516016,0.012055554,0.002801982,0.0012374785,0.0036633261
1144,0.1938874,0.7593872,0.0019333104,0.008479242,0.0064567327,0.017902564,0.008531703,0.00037701227,0.002443671,0.0006010487
1145,0.7523729,0.19646405,0.0001825824,0.0016294234,0.024010187,0.010862014,0.0029602633,0.011084792,0.00035069947,8.314129e-05
1146,0.052130215,0.9359793,0.0033041164,0.00082692446,0.0027385633,0.002363675,0.002220642,5.4938697e-05,0.00031350105,6.8137655e-05
1147,0.635402,0.16931525,0.0018367695,0.05696975,0.03532013,0.007412046,0.05165284,0.03404845,0.00356537,0.004477466
1148,0.15212052,0.2790193,0.13894266,0.14388217,0.0486996,0.117512755,0.03171708,0.007050539,0.06365028,0.017405119
1149,0.14057098,0.77648795,0.017420376,0.03488941,0.009329766,0.0073628235,0.0072377734,0.0030648254,0.003153678,0.00048232454
1150,0.96600616,0.002743333,0.00014385037,0.0005744986,0.015300778,0.000201751,0.0043989695,0.0059764395,0.00025061282,0.00440362
1151,0.66567606,0.3239158,0.0005352347,0.00038618757,0.0011613609,0.005846669,0.0018743577,0.00031779197,0.00021776692,6.863687e-05
1152,0.39260745,0.04889896,0.017678408,0.08701159,0.11351608,0.0375257,0.08765627,0.10335108,0.007726977,0.10402746
1153,0.9789903,0.00998821,0.0007090497,0.00073427876,0.005957263,0.0013176096,0.00068135303,0.00068362,4.2994696e-05,0.00089526817
1154,0.43260664,0.528245,0.0016424264,0.007642608,0.008588358,0.0024276068,0.0144228665,0.0022716194,0.00076253753,0.0013903438
1155,0.112150796,0.8872887,0.00018864161,8.664068e-06,8.557615e-05,0.00015132071,8.261602e-05,2.5510506e-06,4.1160645e-05,1.3845947e-07
1156,0.882462,0.07090511,0.010920171,0.0010409745,0.01631182,0.0024779167,0.005125537,0.0039750026,0.005717132,0.0010642564
1157,0.6957136,0.08959142,0.06121023,0.0034907071,0.024546074,0.011404164,0.024026405,0.036937933,0.0240378,0.029041754
1158,0.8548139,0.049315777,0.0064080935,0.0007462811,0.016637743,0.0052947756,0.02221031,0.030156067,0.0021934535,0.01222367
1159,0.708705,0.013293859,0.0020196566,0.07477582,0.055429,0.012833197,0.08656981,0.03674354,0.0018464908,0.0077836164
1160,0.9954313,0.0032681092,1.6941714e-05,8.843814e-06,0.00069090456,1.2373953e-05,0.0005246917,3.4365898e-05,1.4698013e-06,1.0948004e-05
1161,0.45095152,0.42200443,0.0059626247,0.07053372,0.009293068,0.0061469343,0.025612442,0.0044203764,0.0028171288,0.0022576717
1162,0.23242836,0.15710142,0.5327304,0.0003186408,0.034969646,0.024377309,0.013051316,0.0016468251,0.0028152934,0.0005608226
1163,0.5527402,0.021871319,0.0050373566,0.010361697,0.07899682,0.0072619678,0.05494829,0.170346,0.0037561946,0.09467999
1164,0.8496362,0.10097775,0.021393249,7.1189475e-05,0.006984892,0.019603148,0.0005390898,0.00033194944,0.00035026172,0.00011233834
1165,0.50126344,0.19046965,0.0023572561,0.23463416,0.022380786,0.024390774,0.021790784,0.0010569423,0.00084601995,0.0008101535
1166,0.0017908419,0.9976615,5.8896272e-05,0.00032947434,6.187441e-05,4.2635256e-05,3.21285e-05,1.4980326e-08,2.2759239e-05,1.1885279e-07
1167,0.5472573,0.17675897,0.0065366453,0.04091176,0.033219542,0.15679124,0.019098032,0.0056168353,0.011800685,0.002009059
1168,0.47783607,0.09814011,0.0066603916,0.03724945,0.11716344,0.11157723,0.04811238,0.017259562,0.008564261,0.07743706
1169,0.27281106,0.19241121,0.0426969,0.074942924,0.091841556,0.1649123,0.11682004,0.008311864,0.02128657,0.01396559
1170,0.34470716,0.50355816,0.015554299,0.053363148,0.022193616,0.013252952,0.032435555,0.0068254555,0.003681065,0.004428498
1171,0.7907742,0.015003213,0.0016330457,0.04533479,0.041642327,0.02474083,0.045506723,0.024182053,0.0021227633,0.00905984
1172,0.320177,0.5359366,0.08210803,0.004769738,0.0084839985,0.0224892,0.013304392,0.0009620348,0.011150531,0.0006183614
1173,0.14356323,0.09751867,0.15952013,0.1320644,0.09099265,0.17646474,0.06790823,0.041477937,0.046617478,0.04387251
1174,0.24511996,0.004971914,0.04594038,0.015709803,0.44494906,0.047274336,0.05466041,0.07814569,0.017520726,0.045707628
1175,0.08207861,0.91177547,0.00075960526,0.0012013676,0.001604466,0.0012674627,0.001125553,5.9969643e-05,0.00010599135,2.1419877e-05
1176,0.27476734,0.054350734,0.0409983,0.23609504,0.06611122,0.11499631,0.05801612,0.09448238,0.025525695,0.034656882
1177,0.35855663,0.07486818,0.009515761,0.13102916,0.124194495,0.05619499,0.11678802,0.06517992,0.03150262,0.032170184
1178,0.098883815,0.7498228,0.027118491,0.01423395,0.029673887,0.037116673,0.014211068,0.0011736932,0.023335434,0.0044301357
1179,0.8894122,0.065629706,0.006488163,0.0016058419,0.011904419,0.0019785147,0.013031426,0.007848548,0.000730597,0.0013704026
1180,0.41456228,0.1950987,0.0014456866,0.1583552,0.05011465,0.030252144,0.060043033,0.08016706,0.0062644333,0.0036968864
1181,0.5795465,0.007308565,0.02938569,0.0070129815,0.119904086,0.046925332,0.041349363,0.12088129,0.017850624,0.029835599
1182,0.3490237,0.6080306,0.0053560166,0.009460412,0.003080704,0.006900032,0.015851948,0.0005176374,0.0009475689,0.0008313904
1183,0.7251938,0.034256797,0.012210261,0.0141258305,0.03761463,0.018019423,0.03417929,0.08527375,0.017490659,0.021635575
1184,0.32399023,0.07628588,0.0075612594,0.40246585,0.09666563,0.03560108,0.025230011,0.022384357,0.0016602016,0.008155419
1185,0.2967417,0.028037526,0.063858375,0.014708345,0.32082704,0.033514004,0.041686464,0.036192175,0.036880076,0.12755434
1186,0.2561345,0.6835313,0.00060719694,0.024578229,0.007144979,0.016383333,0.009794981,0.00058027165,0.00094602484,0.00029926826
1187,0.474995,0.015181809,0.13887504,0.006985354,0.059221588,0.047069516,0.04819472,0.076247856,0.071202174,0.062026888
1188,0.3232844,0.026059082,0.022647629,0.24468222,0.07958662,0.061443254,0.07259938,0.13462023,0.0142204035,0.02085678
1189,0.27983248,0.084484786,0.046612345,0.08421504,0.053897675,0.02768755,0.078170426,0.24343362,0.0560555,0.045610532
1190,0.9596451,0.0024482782,0.00025006934,0.0008816899,0.006084905,0.00024207703,0.0050158524,0.02307552,0.00036102926,0.0019955556
1191,0.9431727,0.022822939,0.00022859512,0.004393545,0.0047353273,0.0002202119,0.013647846,0.009181546,6.327477e-05,0.0015340961
1192,0.16203134,0.08364227,0.28299248,0.029604673,0.042882808,0.35098892,0.026280567,0.0008138574,0.015711894,0.0050510215
1193,0.998002,0.00067859754,0.00011842414,1.6206563e-05,0.0005874652,2.9392284e-05,0.00027350872,0.00010166051,1.8555398e-05,0.00017428384
1194,0.26346478,0.02917495,0.03226368,0.06249185,0.21618585,0.12601548,0.07829888,0.08205908,0.034289774,0.07575573
1195,0.98690355,0.008566067,0.00021405364,6.0758466e-05,0.002715406,0.0009206495,0.0005004055,6.985044e-05,3.5640238e-05,1.381679e-05
1196,0.650745,0.015290002,0.0050970456,0.012500953,0.072013475,0.007631491,0.06828157,0.11837896,0.004753366,0.045308053
1197,0.3075004,0.11373476,0.44773272,0.00088115793,0.034763023,0.051097605,0.009477475,0.0022763896,0.031457603,0.001078904
1198,0.8522876,0.013153984,0.0016689216,0.003036109,0.029616555,0.0028752487,0.042110838,0.05150435,0.0008035905,0.002942733
1199,0.023484288,0.015575764,0.88662124,0.0009428299,0.014985244,0.019816823,0.0031415813,0.00059239817,0.03193319,0.002906624
1200,0.56197095,0.29986578,0.009219993,0.030991232,0.036652457,0.01262397,0.033599615,0.007603749,0.00210429,0.005367854
1201,0.21134044,0.63834184,0.027954962,0.025566105,0.006708436,0.055647515,0.01103737,0.0021872947,0.020175176,0.0010408675
1202,0.99980336,7.5214535e-05,3.0743243e-07,9.1994394e-08,6.872556e-05,2.044538e-07,4.3669923e-05,6.6405564e-06,2.8153998e-08,1.636196e-06
1203,0.0051449463,0.0004455139,0.9793052,4.074743e-05,0.0043912125,0.006296555,0.0004100182,2.7153168e-05,0.003917542,2.1029718e-05
1204,0.28552476,0.03900211,0.05169121,0.040388327,0.37216812,0.06120454,0.056466803,0.033696096,0.026146855,0.03371112
1205,0.45349774,0.45045623,0.009737542,0.036580224,0.009721986,0.0034937523,0.025327405,0.0013119556,0.0051361076,0.004736995
1206,0.11473374,0.029865984,0.28702992,0.009451017,0.11004414,0.06542238,0.04346575,0.034916066,0.27321076,0.031860203
1207,0.20966083,0.03505684,0.070712626,0.058346804,0.12447243,0.23025179,0.07453135,0.07591186,0.098140225,0.022915298
1208,0.2868135,0.596206,0.09281934,0.009194727,0.007658773,0.0041629826,0.0023351458,3.192472e-05,0.00075751817,2.011298e-05
1209,0.13894033,0.30590373,0.028681766,0.32973513,0.025718281,0.10234024,0.034182575,0.005630566,0.020447904,0.008419483
1210,0.38967884,0.007514569,0.0042797313,0.03870899,0.072542936,0.054057255,0.12929633,0.19516313,0.01202283,0.09673537
1211,0.09264506,0.055961065,0.36263394,0.037837323,0.070975125,0.05441565,0.05537205,0.0382853,0.1962403,0.035634086
1212,0.5979637,0.30104503,0.023111349,0.003233853,0.027817303,0.008164461,0.019790342,0.0020649487,0.010208774,0.0066003003
1213,0.963182,0.017272886,0.00025233548,0.00044011258,0.0041781995,0.0002296106,0.0043056468,0.008590237,0.000111856214,0.0014371021
1214,0.7538513,0.018827634,0.015208381,0.0024772247,0.1037047,0.08664189,0.008856338,0.0048554377,0.004129397,0.0014475668
1215,0.97557837,0.012853132,5.6052295e-07,0.0013068992,9.81141e-05,1.4932318e-06,0.009634395,0.00047656678,6.2023173e-07,4.9767346e-05
1216,0.17542468,0.032830823,0.09240463,0.0884407,0.110240564,0.37536404,0.05643095,0.020138437,0.0218489,0.026876343
1217,0.38620824,0.021636588,0.047668763,0.0052666813,0.11719104,0.35877496,0.015402423,0.0033274693,0.043775104,0.0007486574
1218,0.14628473,0.030114476,0.17664577,0.009938729,0.018992228,0.58740264,0.010366849,0.0013632249,0.016340643,0.0025507892
1219,0.6923278,0.087959304,0.11303722,0.0013793347,0.044347826,0.03007118,0.005007418,0.007695235,0.012537446,0.005637067
1220,0.9204548,0.034182567,0.0025716526,0.0032312232,0.01410755,0.0038253583,0.008507312,0.006785846,0.00052017474,0.0058134208
1221,0.99041885,0.0010489168,0.00015111908,0.00012085653,0.0024268606,6.950016e-05,0.00097640924,0.0045379847,8.2808234e-05,0.00016656044
1222,0.012736526,0.82861406,0.14336367,0.0029365865,0.0011924118,0.0014479371,0.0048018554,2.4840147e-05,0.0046096914,0.00027248528
1223,0.21199782,0.101276144,0.23783717,0.106169306,0.040289667,0.19534591,0.046633985,0.011374042,0.032502837,0.016573185
1224,0.43085557,0.0038798584,0.001259094,0.029960856,0.038814377,0.030779917,0.15011235,0.23087193,0.0036337285,0.07983233
1225,0.40093404,0.03783728,0.0039066942,0.12604973,0.063932694,0.32307225,0.020249622,0.008683413,0.01097953,0.004354815
1226,0.89751256,0.03778956,0.0009156456,0.0045333193,0.01333714,0.0006060914,0.028134964,0.015508069,0.00027908589,0.0013836151
1227,0.475055,0.4355077,0.012109403,0.005412544,0.0139276525,0.0042291954,0.03479524,0.008228498,0.0036102796,0.007124523
1228,0.9564619,0.01632065,0.002943933,0.00022068773,0.013455435,0.0013626221,0.0013978154,0.0057755187,0.0015448079,0.0005165322
1229,0.90843886,0.030040098,0.0016807626,0.016537929,0.014828053,0.014217219,0.008745807,0.0011686163,0.0014378402,0.002904747
1230,0.23571879,0.06192191,0.09141073,0.071835704,0.102634795,0.30130154,0.049162477,0.012900136,0.052122373,0.020991553
1231,0.30658025,0.20141312,0.09746129,0.078994974,0.07037362,0.11479016,0.05712207,0.01312834,0.035097677,0.025038403
1232,0.5540094,0.08350428,0.12028037,0.0017654038,0.1507822,0.045896076,0.012441016,0.0007848042,0.008004202,0.022532305
1233,0.018171903,0.9788963,0.00077012676,0.00021973743,0.00020242369,0.0002078564,0.0014462409,7.909426e-06,6.6390625e-05,1.1133356e-05
1234,0.008180034,0.93769276,0.051309805,0.00023100799,0.00083427003,0.0006699416,0.0006736736,1.6296201e-06,0.00040157165,5.27036e-06
1235,0.42943615,0.0071749245,0.006432512,0.034354735,0.09661645,0.32078046,0.019035865,0.06328671,0.010999579,0.011882647
1236,0.3584904,0.032604102,0.00703,0.009019675,0.05277955,0.019294852,0.019084169,0.48691395,0.0062366566,0.008546592
1237,0.36271444,0.013873494,0.021815501,0.020313127,0.11705904,0.031950597,0.10095498,0.22365017,0.05592921,0.051739447
1238,0.33549213,0.03653287,0.131422,0.020130439,0.23401344,0.15368487,0.04204565,0.014874984,0.01682081,0.01498278
1239,0.38928953,0.429312,0.0075751217,0.012238144,0.023549305,0.0026329225,0.10346635,0.02013332,0.00087157113,0.010931774
1240,0.4120857,0.04935848,0.0040116487,0.23045464,0.09457939,0.026196009,0.09259272,0.057328105,0.0036140943,0.029779224
1241,0.01015593,0.64242727,0.33240682,1.0645114e-05,0.0039223027,0.000792923,0.0011102725,5.384769e-05,0.008870265,0.00024967306
1242,0.9916932,0.0036736277,0.0002796891,0.00015176283,0.0017526315,0.00032241605,0.001197181,0.0003375231,7.5021584e-05,0.00051682786
1243,0.19775352,0.16949008,0.33368194,0.032405887,0.032322574,0.12317198,0.04497886,0.012247297,0.04240582,0.011542048
1244,0.38085318,0.09517044,0.036280584,0.117048904,0.08056479,0.06080386,0.08793628,0.05871633,0.0483723,0.03425337
1245,0.9827776,0.011805303,8.327983e-05,9.715584e-05,0.002474762,0.00023429334,0.0018597028,0.00016176072,7.381953e-06,0.0004986881
1246,0.16984108,0.05000416,0.014244346,0.5118175,0.05881976,0.05901358,0.05331294,0.06100919,0.010177644,0.011759802
1247,0.71125054,0.04718106,0.008086115,0.0269956,0.044258848,0.03350616,0.07074146,0.03498004,0.006254995,0.01674522
1248,0.29082474,0.50479996,0.035483707,0.021825448,0.019979786,0.05428915,0.020612573,0.005641306,0.0349491,0.011594332
1249,0.21120115,0.13860513,0.019791199,0.22391036,0.09913773,0.21907142,0.036184743,0.025514655,0.019934442,0.006649121
1250,0.545345,0.14098322,0.008261806,0.078224555,0.028936708,0.075427614,0.06529521,0.029122993,0.011291398,0.017111432
1251,0.35371915,0.074778095,0.0029823394,0.36743256,0.044775352,0.05778072,0.077863276,0.0068798484,0.004655215,0.009133411
1252,0.78744155,0.043686103,0.0075160265,0.0053204643,0.08413049,0.01258298,0.021487765,0.016660286,0.0048601916,0.01631409
1253,0.44845638,0.4882015,0.008721278,0.0043490417,0.018762922,0.0062877634,0.014719453,0.0032349213,0.0036909906,0.0035758652
1254,0.98849314,0.009799058,0.000101165366,7.901446e-05,0.00086785125,6.240522e-05,0.00041043328,9.7840515e-05,3.464567e-05,5.43362e-05
